Geneid	HSF4_0H_1	HSF4_0H_2	HSF4_0H_3	HSF4_2H_1	HSF4_2H_2	HSF4_2H_3	HSF4_4H_1	HSF4_4H_2	HSF4_4H_3	HSF4_6H_1	HSF4_6H_2	HSF4_6H_3
FBgn0051633	4223	3662	3482	3886	3812	2721	2920	2843	3038	3192	3278	3383
FBti0062181	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0032769	74	78	28	0	50	112	6	62	62	0	0	10
FBgn0000097	8418	8200	7954	9973	8126	7820	7743	6095	7583	5118	6108	7836
FBgn0032375	21898	16596	15653	17082	17188	12819	12601	11301	13627	16333	14585	15573
FBgn0031468	450	44	879	287	1641	590	1263	137	62	216	59	802
FBgn0031617	2382	0	6628	1240	20312	2820	9796	2	14	1102	14	6332
FBtr0304262_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0263744	4146	3369	3345	3293	3230	2544	3065	2183	2785	3321	3472	3274
FBgn0053317	1	0	2	0	1	1	0	2	1	0	0	1
FBgn0032252	800	666	583	868	758	1185	651	846	957	646	571	741
FBti0060240	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051855	7776	6205	6446	6302	6226	5127	5556	4065	4823	5971	5757	5812
FBti0062130	115	49	48	100	126	28	51	54	42	70	46	40
FBgn0032350	2762	2418	2094	2295	2162	2711	2012	3072	2364	1914	2274	2336
FBgn0032021	207	151	177	252	310	166	252	209	184	264	239	276
FBti0019181	0	0	0	0	2	0	0	0	0	0	0	0
FBgn0003866	2000	1978	1882	1535	1058	726	1052	742	989	674	832	1066
FBgn0032593	173	145	98	172	148	105	92	63	82	106	94	104
FBgn0001128	9879	8653	7906	8987	8475	6862	7948	7540	6774	8005	9104	8902
FBti0064214	0	0	0	0	0	0	0	0	0	0	0	0
FBti0063393	0	0	0	0	0	0	0	0	0	0	0	0
FBti0060716	0	0	2	0	0	0	6	0	0	0	0	0
FBgn0032074	1	3	2	5	4	8	2	12	6	8	2	2
FBgn0004106	27683	21794	20595	23584	22072	17588	19606	17294	19793	21859	22453	21684
FBgn0031598	8343	7208	6756	7769	6420	6273	6496	4825	6060	5095	6114	6444
FBgn0028848	588	918	278	124	642	18820	92	8663	5030	140	98	274
FBgn0264341	20	0	9	29	20	2	17	14	8	16	5	8
FBtr0304492_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028884	84	89	20	6	64	647	4	348	235	2	6	36
FBti0019755	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0266842	4	13	6	0	8	0	0	0	6	2	6	0
FBgn0051874	223	175	143	164	198	5567	125	2653	1662	75	92	138
FBgn0063391	15	2	7	22	6	3	12	1	9	14	10	10
FBgn0031611	5776	4221	4254	4462	4548	3506	3754	3381	3487	3473	3929	4346
FBgn0032135	5389	4456	3332	4428	4403	3749	3466	4247	3907	3643	3604	4009
FBgn0032454	18122	14904	12550	16206	14777	10708	12466	9403	10547	11541	12268	14202
FBgn0032888	13	8	2	19	7	14	12	8	28	15	27	26
FBti0062846	0	0	0	0	2	0	0	0	0	0	0	1
FBgn0032634	9417	7364	7712	7343	7185	5337	5501	5114	5839	6862	6712	5967
FBgn0040717	56	30	43	54	65	33	42	34	38	51	35	38
FBtr0309624_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028944	202	0	534	84	3062	186	1038	0	0	80	0	538
FBti0059853	18	14	5	22	10	4	2	5	5	4	10	10
FBgn0264435	6	8	2	2	0	20	0	8	8	0	0	2
FBti0063466	2	2	0	1	0	0	0	0	2	0	0	0
FBgn0261396	26088	22995	19893	22298	19941	19473	19097	18998	19633	20995	22140	22025
FBgn0032639	85	50	132	75	60	65	35	38	70	87	30	51
FBtr0309701_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0262943	13	0	75	2	369	17	140	0	0	4	2	24
FBgn0031343	15664	13404	11293	13209	12366	11538	8212	7100	8236	8463	8181	9976
FBgn0032956	22716	16742	15975	20358	18309	15125	15867	12335	14298	14651	15525	17286
FBgn0262438	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0264361	0	0	0	4	3	1	2	2	1	5	1	0
FBgn0083028	1	0	2	0	1	0	0	1	0	2	0	3
FBgn0053126	14437	13364	11651	16216	15475	17240	19002	22440	16948	18414	21489	16102
FBgn0267347	5025	4399	3865	3920	4255	2765	2921	3063	3205	2807	3277	3254
FBgn0000183	22264	20000	19015	22601	18881	15743	19244	14960	17703	16027	17808	20115
FBgn0028892	88	50	2	16	60	7411	30	3282	2007	34	34	22
FBti0060250	4	3	3	4	3	1	7	1	0	0	0	1
FBgn0263089	4	0	4	2	8	0	10	0	0	0	0	20
FBgn0032775	15827	12479	8245	13354	12813	9852	13860	15901	14795	14370	15996	17118
FBgn0032451	8421	6948	5753	7067	6581	5571	5842	5518	6006	6282	6687	6874
FBgn0265788	14	0	51	20	89	24	51	0	6	6	0	21
FBgn0032161	3417	2988	2998	2475	2642	2244	2278	2215	2245	2120	2567	2470
FBgn0265080	2	0	0	0	0	150	6	72	48	2	0	2
FBgn0053801	0	0	10	4	4	6	4	14	0	0	4	0
FBgn0031335	282	411	165	54	341	9559	51	4695	3158	66	87	121
FBgn0031575	11909	10778	9092	9907	8795	13518	7357	7593	8177	7002	7621	8512
FBgn0265298	23741	18931	16084	19849	18824	14305	14564	15933	15388	17056	17489	18825
FBgn0051835	1	0	0	0	0	26	1	12	4	0	0	0
FBti0064199	1	1	1	0	0	0	0	0	0	0	0	0
FBgn0002855	5009	55	17543	2859	47795	6051	32226	25	35	3218	58	10309
FBgn0051922	304	265	285	211	252	211	217	253	224	179	179	188
FBtr0304515_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032900	6465	6185	5178	4288	4589	4627	4097	6922	5138	4073	3998	3745
FBgn0031645	5474	4263	4020	4927	4268	3040	3581	2999	3372	2785	3470	4127
FBgn0001970	2	11	7	15	4	6	6	16	14	9	14	9
FBti0064076	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0266027	0	4	0	0	2	74	0	33	14	0	2	0
FBgn0000250	13637	12603	10866	12095	10864	10185	10521	9673	10609	9381	10382	11353
FBgn0051698	20	11	8	12	8	4	2	0	10	6	4	14
FBgn0014019	20	30	45	44	32	19	26	21	30	20	30	34
FBgn0264565	22	0	58	9	152	24	84	0	0	4	0	10
FBgn0053826	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032533	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0284247	134	119	106	251	178	227	139	144	126	105	100	127
FBgn0083972	401	326	271	284	213	276	378	169	193	381	354	325
FBgn0032005	23274	20249	18727	18572	17809	16246	16444	15110	16358	16446	17043	18870
FBti0060936	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032119	96	63	90	73	67	104	32	60	59	48	40	48
FBti0064166	0	0	0	3	0	0	0	0	1	0	0	0
FBgn0026391	4	2	0	4	2	2	0	4	1	4	3	1
FBgn0283658	19378	15939	12854	16408	15040	21758	13385	15358	16122	14133	15105	16207
FBgn0032771	269	296	56	16	197	8095	60	3222	2058	66	94	76
FBti0064313	0	0	2	0	1	2	0	0	3	0	1	6
FBgn0032800	2902	2183	1763	1897	1670	1089	1247	1086	1257	1234	1337	1671
FBgn0032449	362	320	354	369	444	434	441	416	429	346	539	602
FBgn0032971	44	52	8	4	42	2248	8	1136	562	2	34	18
FBgn0286929	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0000018	4919	3932	3380	3469	3596	2562	2588	2179	2849	2644	2772	3129
FBgn0003255	876	980	1255	694	619	380	474	333	482	230	397	580
FBgn0013323	365	284	269	343	311	365	269	398	363	257	298	345
FBgn0051780	2	0	0	2	2	5	0	1	0	0	2	0
FBti0061482	0	0	0	0	0	2	0	0	0	0	0	0
FBgn0031309	5123	4222	3720	3932	3663	2980	3217	2410	3248	3576	3644	3880
FBti0060536	0	2	5	2	35	8	4	6	1	6	0	0
FBgn0265995	0	2	0	0	0	0	0	0	0	0	0	0
FBgn0011244	632	536	196	145	622	25374	167	11324	6719	100	167	247
FBti0059715	39	26	45	29	22	14	11	13	8	4	8	9
FBgn0032462	2	2	0	0	0	0	0	2	0	0	0	2
FBgn0261831	0	7	0	6	0	4	2	0	0	4	2	2
FBgn0031231	7812	5584	5500	5642	6195	4554	5064	4185	4769	6067	5512	5609
FBti0060212	1	0	0	1	0	0	0	0	0	0	0	0
FBti0063534	11	0	5	6	2	2	1	3	2	0	0	2
FBti0062154	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031296	93955	71789	62618	73385	67549	54622	63048	44697	54216	72239	76193	77265
FBgn0032434	14	20	8	4	18	14	8	4	18	7	2	16
FBgn0028570	44	58	18	6	72	1080	0	730	319	6	6	16
FBgn0262293	5	4	0	4	2	0	4	5	0	2	0	0
FBgn0026396	44	4	8	19	19	14	6	14	16	10	5	16
FBgn0265910	6	0	0	0	3	12	2	2	5	4	0	4
FBgn0028370	2	8	0	0	10	92	4	39	17	0	0	0
FBti0064055	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062174	31	11	18	12	17	26	7	16	23	11	3	7
FBti0064162	0	0	0	0	0	0	0	0	0	0	0	1
FBti0019187	0	0	2	0	0	2	4	2	4	0	0	0
FBgn0032677	462	408	138	66	432	19054	98	7756	4933	52	100	156
FBti0063454	0	0	0	0	0	0	0	2	0	0	0	0
FBti0063691	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051638	10218	7934	7453	8317	8237	5489	5478	4612	5051	5020	5149	6705
FBgn0031258	1050	543	1612	1258	3413	1581	2562	532	663	628	525	1531
FBgn0031472	270	0	686	108	1335	293	1027	22	6	176	8	638
FBgn0265549	72	44	4	22	15	158	16	112	66	32	14	0
FBgn0265269	146	76	30	4	130	4560	16	2319	1396	8	16	32
FBgn0031738	8689	5196	5637	7373	6807	4093	5684	3746	4256	5249	5320	5256
FBgn0263465	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0024371	6138	5442	4858	5125	5054	3834	4136	3261	3720	3986	4335	4698
FBgn0053867	1	0	8	0	1	1	4	1	2	1	6	1
FBgn0266797	10	8	3	4	2	4	6	6	1	1	5	1
FBtr0309599_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026431	9040	7726	6853	8130	7540	5826	6081	4463	6228	6018	6527	6531
FBgn0031771	33475	26695	23917	25438	22964	20045	20108	18923	20769	24072	24262	24233
FBti0060373	52	18	9	20	35	40	12	26	8	13	18	19
FBgn0040972	6	6	14	10	12	22	10	10	14	0	4	20
FBgn0051942	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0005677	18	36	22	27	101	83	30	64	60	14	30	32
FBgn0028939	56	24	23	12	30	16	31	34	11	18	24	21
FBgn0264885	0	4	0	0	2	0	0	1	8	0	1	0
FBgn0024947	22131	16550	15686	16880	16318	11678	13732	11345	12035	12758	14019	15850
FBgn0083024	0	0	0	0	0	0	0	0	0	0	0	0
FBti0063460	0	0	0	0	0	0	1	0	0	1	0	0
FBgn0053532	0	6	0	4	2	2	4	0	0	6	17	0
FBtr0472775_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBti0063899	0	2	0	2	3	0	0	0	1	5	0	0
FBgn0264295	6	4	6	25	18	8	6	6	16	14	8	20
FBgn0284413	22	8	2	26	20	33	14	16	16	13	6	6
FBgn0011861	0	0	0	0	0	0	0	0	0	0	0	0
FBti0062986	8	4	1	6	2	4	3	0	2	2	0	1
FBgn0032755	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0043456	58336	45783	40881	48556	41576	32266	38191	27878	33463	35442	39614	44931
FBgn0031981	12797	8685	6757	9485	7763	4896	6384	5101	5429	4361	5427	6877
FBgn0032860	44	19	28	31	51	11	32	28	30	12	26	29
FBgn0262947	237	236	174	204	200	216	167	149	182	184	190	242
FBgn0040705	554	482	618	352	373	897	410	1021	647	268	378	297
FBgn0264087	405	270	205	272	231	271	296	310	199	175	194	263
FBgn0041717	1	6	5	0	13	5	0	1	4	0	0	2
FBgn0086447	2135	1691	1711	1781	1831	1307	1309	1089	1263	1364	1540	1342
FBgn0020309	50891	37265	33595	44438	38260	25706	31792	21521	25493	25199	27180	34039
FBgn0261871	14	8	18	22	17	72	2	43	30	22	6	6
FBgn0032253	557	395	244	465	384	323	248	445	351	430	473	362
FBgn0040963	364	500	212	42	464	17479	90	8236	5446	84	182	132
FBgn0031275	5328	3126	2689	3913	3112	2123	2538	1584	1735	2334	2347	2688
FBgn0287204	3631	3082	2720	3106	2938	2664	2708	2328	2702	2698	2940	3130
FBti0062117	0	0	0	0	0	0	0	0	0	0	1	1
FBti0019228	0	1	0	0	2	2	1	1	1	0	0	1
FBgn0031375	12	0	4	2	0	0	2	0	2	2	0	0
FBgn0032059	10819	8068	7783	8803	8280	6417	6727	5868	6587	8388	8290	7634
FBti0061507	6	0	0	0	0	0	2	0	1	0	0	0
FBgn0032635	9837	8954	8056	8838	7748	6766	6502	5683	6887	6449	7264	7737
FBti0063101	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031257	320	318	259	122	158	48	96	70	94	58	39	97
FBgn0052982	1846	1484	1168	1833	1700	1630	1734	1564	2078	1414	1498	1841
FBgn0067311	1	0	2	10	10	0	2	2	4	0	4	0
FBgn0032262	869	549	727	656	966	463	654	695	560	503	554	722
FBgn0026787	4401	3345	3144	4277	4357	3339	3760	3074	3081	3157	3914	3637
FBtr0309702_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0260933	7173	5103	4515	5810	4306	3218	3866	2864	3056	2672	3165	4525
FBti0060121	3	0	3	5	2	0	0	0	2	0	1	4
FBgn0041183	36	22	8	10	18	22	30	30	18	30	32	24
FBgn0003502	22482	21094	21106	22582	18420	16791	18231	14533	17730	13264	15847	17536
FBgn0262425	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0027582	23037	19221	15708	19901	18972	25515	14987	15587	17412	11915	14506	16328
FBgn0025674	20253	17765	14955	16619	15589	13092	12924	11552	12535	14123	14508	15107
FBti0019138	13	7	9	12	12	7	11	7	2	6	14	5
FBgn0266895	16	3	4	3	5	11	4	4	4	2	18	0
FBgn0032694	8097	7339	6373	7678	7600	6929	7166	8602	7894	6651	7538	8002
FBgn0263091	0	0	0	4	2	2	0	0	0	0	0	3
FBgn0031935	30	24	34	52	187	20	124	16	26	16	280	12
FBgn0262944	40	6	8	0	14	702	2	462	270	10	0	12
FBgn0261571	110	94	18	14	50	10	0	12	11	4	0	28
FBti0060251	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0014076	2	2	2	2	0	0	4	2	4	0	0	0
FBgn0028913	22	10	8	14	8	14	12	20	6	8	14	16
FBgn0031277	178	158	115	502	395	4226	916	4053	3211	703	754	583
FBgn0032295	16378	13646	11644	14154	11548	9473	9791	7399	9463	8096	9303	11354
FBgn0085200	67	80	41	8	58	8	14	4	36	8	0	10
FBti0060028	6	2	7	17	12	14	13	4	1	7	9	2
FBgn0266026	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0014417	915	719	735	893	879	614	652	497	541	598	643	774
FBti0064227	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0265256	4	0	8	0	3	6	0	0	4	0	0	0
FBgn0265994	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0267006	238	146	157	170	154	84	98	83	71	81	60	82
FBgn0287768	2432	2967	3361	2943	2194	1977	2572	1936	2535	1094	1800	2165
FBgn0053898	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031866	160	163	91	86	90	42	56	62	68	22	33	64
FBgn0053861	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0264872	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031322	1657	1561	1613	1741	1511	1292	1533	1649	1592	1421	1435	1925
FBgn0031412	1282	981	805	874	1015	1591	856	1627	1688	776	809	892
FBti0060790	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0011829	16	16	17	2	6	6	10	8	14	4	6	20
FBti0019116	6	0	4	1	2	0	2	0	0	0	0	0
FBgn0014179	8	18	18	20	13	16	6	11	11	4	0	16
FBgn0032397	18702	15776	13258	15904	14626	18369	12393	12406	13698	12307	13963	14633
FBti0062092	3	0	2	0	6	2	0	4	8	0	0	7
FBgn0261805	34	32	53	17	13	17	20	20	20	20	36	4
FBgn0032812	10083	7706	6325	6853	6531	5348	5768	5340	5726	6598	6384	7621
FBti0062896	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0261963	0	4	6	0	2	2	0	0	4	4	4	2
FBgn0040964	2158	1864	1599	1914	2048	1446	1803	1332	1561	1951	1942	2128
FBgn0262386	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0266877	0	0	0	0	0	0	0	0	0	0	0	0
FBti0064170	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0266303	5	6	11	3	11	2	12	8	1	2	2	1
FBgn0031250	833	611	500	699	670	739	669	822	724	618	645	938
FBgn0267739	3	2	2	13	0	3	8	0	3	13	0	8
FBgn0264865	16	38	10	7	4	4	0	17	8	0	0	8
FBgn0265255	46	88	34	16	46	6	0	2	14	2	4	18
FBgn0250843	34936	28998	25897	27869	27349	21179	22888	20980	23584	28011	27998	26813
FBgn0265815	0	4	0	0	0	2	0	1	0	0	1	0
FBti0060865	0	0	0	0	0	0	0	0	0	0	0	0
RR48497_transposable_element	7	7	8	13	6	2	3	5	1	2	5	5
FBgn0262398	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0021906	28944	21700	20115	19584	19978	17027	16354	15388	18949	21634	22263	20790
FBgn0032770	54	54	44	26	7	20	32	24	9	52	54	46
FBtr0304248_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032601	90	116	78	160	135	149	182	183	178	134	164	171
FBgn0265670	51	30	104	60	240	98	139	32	22	60	28	113
FBgn0032321	6140	5552	4665	5554	5035	4362	4408	3724	4557	4796	4784	4905
FBgn0053120	1426	984	1026	908	577	573	677	547	528	643	754	802
FBgn0053315	2	0	0	1	6	10	1	6	7	2	1	5
FBgn0261881	4708	4293	3796	3900	3791	3701	3549	5376	3839	3939	3919	3634
FBgn0264084	20	11	3	2	14	721	8	391	172	6	2	0
FBti0063485	2	0	2	0	4	0	2	2	0	0	0	0
FBgn0264081	61	62	22	23	65	1932	28	997	565	20	16	30
FBgn0003016	6912	6264	6315	6850	5445	4666	4701	4261	5150	3296	4396	4991
FBgn0031495	6056	4945	4557	4262	4509	3301	3576	3428	3688	3440	3907	4099
FBgn0010602	52016	42553	38901	42982	39506	29554	31394	25692	30457	37771	36549	38716
FBgn0040506	44	81	28	12	58	4	0	4	22	2	2	40
FBgn0002036	2091	1839	1237	1457	1565	10162	1240	6051	3889	1217	1260	1418
FBgn0031420	3090	2510	2123	2595	2299	2237	2146	1762	2041	2135	2057	2608
FBgn0263090	14	0	73	0	186	0	56	0	0	2	0	10
FBgn0031713	12656	10741	8283	9767	9005	8031	7424	8485	8033	8464	9137	9840
FBgn0264348	6	0	0	0	0	60	4	32	4	0	2	0
FBgn0263867	24	0	27	6	122	23	32	0	0	10	0	22
FBgn0262887	1169	978	894	905	849	676	677	565	533	696	672	813
FBgn0002931	182	187	166	286	243	453	363	399	293	239	279	236
FBgn0051948	511	305	172	68	556	11376	65	5004	4006	40	36	164
FBgn0032054	8999	7277	6927	8177	7245	5758	6037	4763	6004	6233	6921	6856
FBti0062801	2	6	7	20	7	6	3	9	2	2	11	3
FBgn0031253	3335	2596	2598	2342	2546	2108	2076	1774	2026	2497	2416	2226
FBgn0031545	1563	2390	816	427	1937	77513	358	37452	23515	326	398	711
FBgn0032876	5276	4744	4207	5322	4794	3838	4102	3419	3880	3463	3988	4537
FBgn0263037	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0265544	4	8	0	2	4	4	0	2	2	0	2	6
FBti0063484	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0472777_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031937	327	210	231	131	54	136	148	89	97	71	131	124
FBgn0265676	0	0	0	0	1	21	0	8	5	0	0	2
FBgn0266145	24	9	28	18	10	3	15	20	5	10	13	21
FBgn0085188	9461	7862	7598	7128	7329	6140	5927	5901	5927	6908	6530	6939
FBgn0032805	2566	2030	2088	2260	2182	2207	2374	2451	2076	1922	2011	2354
FBgn0266153	8	16	12	4	21	14	0	5	2	0	0	8
FBgn0013433	6	0	2	2	2	12	2	4	2	0	0	4
FBgn0064115	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032160	4604	4275	3781	3745	3563	3089	3415	4740	3825	3921	4256	3960
FBgn0032648	182	183	84	24	140	686	8	296	296	4	2	32
FBgn0267989	34	11	17	39	31	25	26	19	9	8	22	17
FBtr0304346_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085206	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019224	11	8	6	6	11	1	3	4	6	4	1	9
FBgn0053906	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031306	99	158	52	104	110	36	92	154	101	34	88	86
FBgn0032473	884	1037	496	336	576	254	208	295	303	292	296	450
FBgn0266065	0	0	0	0	0	0	0	0	0	0	0	0
FBti0060356	25	20	12	8	20	0	9	6	8	4	0	9
FBti0019235	4	0	4	0	2	2	8	0	0	4	0	2
FBgn0266821	8	18	6	2	0	16	0	4	2	0	0	4
FBgn0023489	300	237	215	167	182	65	95	145	114	58	106	111
FBgn0051774	63	12	37	71	42	32	21	28	40	12	22	35
FBti0060281	0	2	0	0	0	0	0	0	0	0	0	0
FBti0019778	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019780	29	11	12	16	19	15	5	4	12	13	5	9
FBti0019176	25	2	9	20	8	4	8	18	12	8	8	6
FBti0059653	13	1	6	7	8	2	1	0	0	2	0	1
FBgn0085208	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032195	2065	1566	1531	1972	1690	1247	1427	1281	1252	1642	1537	1565
FBgn0026324	5647	4789	4380	4482	4710	4067	4308	4110	3963	4974	4928	4488
FBgn0011703	17506	16582	14878	18310	15055	13014	14943	12795	16515	12993	15950	15395
FBti0061173	20	11	20	36	41	6	28	7	11	17	11	19
FBgn0265001	92	68	60	72	61	64	67	86	42	52	65	43
FBgn0266914	0	0	0	6	26	4	18	0	0	0	0	2
FBgn0031287	3570	3518	3017	3038	2407	2709	2593	3186	2747	2391	2706	2581
FBgn0028912	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0040715	0	0	0	0	0	0	0	0	0	0	0	0
FBti0059635	5	1	0	1	2	1	0	0	1	0	0	0
FBgn0266306	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0053897	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0026394	12	10	6	4	19	6	10	16	6	3	4	2
FBti0019240	0	0	0	0	0	0	2	0	0	0	0	0
FBgn0032435	0	10	6	4	16	12	22	38	20	38	10	4
FBgn0031637	19531	16450	14160	16135	13654	12086	12867	13225	12646	10912	12780	14868
FBgn0264815	3608	2894	3111	2679	2768	2449	2413	2635	2343	2216	2329	2394
FBgn0003751	799	657	497	635	580	607	668	476	620	483	638	627
FBgn0261991	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0028900	324	520	124	36	233	20	0	42	122	10	22	100
FBgn0265945	0	0	8	2	2	4	0	2	0	0	4	4
FBgn0265675	64	36	23	32	22	61	14	10	31	12	30	42
FBgn0032150	1380	1184	1099	1118	988	936	882	857	887	876	1076	1058
FBgn0053923	0	2	0	0	0	2	0	0	0	0	0	0
FBgn0042129	25	8	28	13	14	2	27	32	8	22	12	24
FBgn0265151	5	30	3	16	16	66	2	26	36	7	2	13
FBgn0267292	0	2	0	0	0	4	0	3	0	0	0	0
FBgn0032394	6474	5040	4604	5509	4968	3865	4187	3234	4276	5235	5253	4980
FBgn0011305	11224	8789	7880	10465	9527	7196	8191	8162	8047	9856	9293	9679
FBti0064231	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0085207	0	0	0	0	0	0	0	0	0	0	0	0
FBti0019211	0	0	0	0	0	0	0	2	0	0	0	0
FBgn0024191	4054	3394	3070	3728	2952	3212	2790	2412	2843	2736	2888	3146
FBgn0003930	30	10	16	25	13	12	26	16	13	10	17	11
FBgn0032391	1987	1709	1542	1806	1576	1186	1383	1093	1037	1327	1425	1591
FBti0062722	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031519	1466	1265	1134	1151	1112	826	959	686	908	819	910	1100
FBgn0002989	6128	5898	4795	6061	5121	4239	4318	3849	4477	3989	4340	5030
FBgn0032366	0	0	0	0	0	0	0	0	0	0	0	0
FBti0064171	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0472769_df_nrg	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031859	1427	1958	1000	441	1909	65711	400	34946	21371	462	564	736
FBgn0263087	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0031678	4142	3205	3775	3944	3234	2375	3042	1985	3272	2700	3113	3400
FBti0019102	6	8	3	5	1	4	2	4	2	2	1	2
FBgn0032331	64	8	59	28	189	34	84	10	0	32	6	124
FBgn0265671	7	13	16	10	20	6	10	10	7	15	16	16
FBti0019174	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0040299	1527	1319	846	1609	1325	1912	1768	2262	2432	1462	1679	1756
FBgn0266004	8	6	1	0	2	234	0	122	88	4	2	0
FBti0062250	0	0	0	0	0	0	0	0	0	0	0	0
FBti0060322	2	2	0	0	0	1	1	1	1	0	2	0
FBgn0031745	7163	6519	6563	4988	4575	3232	4050	3304	4673	3958	4617	5315
FBti0060598	16	6	10	37	18	5	11	7	4	6	1	5
FBti0060372	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052985	781	5	2033	373	4062	780	2658	2	20	476	16	1494
FBti0062818	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0032846	4720	4189	3547	4013	3826	3427	3233	3363	3500	3528	3860	3728
FBgn0032878	49	67	18	32	92	3950	10	1623	980	38	21	30
FBgn0031424	4	0	4	4	0	4	6	0	0	0	8	2
FBgn0032520	948	1450	618	250	748	1718	150	912	958	78	132	360
FBgn0031292	156	106	21	61	142	3598	24	1202	825	19	38	67
FBti0063762	3	0	0	0	0	0	0	0	0	4	0	1
FBti0064053	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0262400	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0029174	49260	48046	42506	42861	36253	34985	33306	35848	36774	32380	36777	36446
FBgn0003475	3531	3473	2748	4893	3928	11440	4119	7386	6243	3033	3588	4105
FBgn0053889	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0032024	0	0	0	0	0	0	0	2	0	1	0	0
FBgn0032014	5217	4258	3651	3841	3729	3040	3453	2511	2961	3461	3558	3880
FBti0064280	0	0	0	0	0	0	0	0	0	0	0	0
FBti0060708	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0031251	264	199	169	213	182	472	164	222	234	72	120	128
FBgn0031388	516	892	307	52	480	149	88	66	172	29	12	235
FBgn0032483	181	191	116	101	213	3646	85	1459	1065	79	71	78
FBgn0053811	0	0	0	0	0	0	0	0	0	0	0	0
FBti0063455	3	1	6	5	13	5	4	2	1	4	2	5
FBgn0051840	0	0	0	6	8	0	6	6	0	2	1	2
FBgn0001978	18130	15071	12302	14867	13040	9932	10788	7994	10250	9537	10803	12584
FBgn0031844	1498	1220	1130	958	859	1101	768	849	935	713	777	913
FBgn0040949	1	3	12	12	0	3	1	0	2	0	3	3
FBgn0021856	7876	6396	5823	6574	6530	5268	5657	4226	5719	6372	6631	6134
FBgn0031520	5	8	2	9	16	34	198	56	9	234	72	8
FBti0059669	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0262428	0	0	0	0	0	0	0	0	0	0	0	0
